iDs,company_name,menuloc,menuvisible,count,parentid,menutid,menulink,site,lang,bgcolor,textcolor,sortid,target,userid,fid,menusort,_source_url,financial_activities_id,financial_activities_name,industry_names,entity_name,license_number,license_date,decision_number,registration_number,state_number,ceo,oldlink,address,source_detail_url
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Итгэлцлийн үйлчилгээ,  Итгэлцлийн үйлчилгээ,  Факторингийн үйлчилгээ",МӨНХ ОРШИХ КАПИТАЛ ББСБ ХХК,1/421,11/5/2014 12:00:00 AM,396,5872162,9011499138,Б.АлтангэрэлС.Навчаа,199983,Улаанбаатар Сүхбаатар 1-р хороо 5-р хороолол/14251/ Сөүлийн гудамж 7 байр 7 давхар 701,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Гадаад валютын арилжаа,  Гадаад валютын арилжаа,  Гадаад валютын арилжаа,  Зээл,  Зээл,  Зээл,  Зээл",МЭРГЭН ФИНАНС ББСБ ХХК,1/418,10/21/2014 12:00:00 AM,365,5821878,9011472065,Б.Сарангэрэл,199733,Улаанбаатар Хан-Уул 15-р хороо Махатма Ганди гудамж 33-р байр 209А тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ГРИЙТМОНГОЛ ФИНАНС ББСБ ХХК,1/417,10/21/2014 12:00:00 AM,364,5821584,9011474026,Б.АдъяасүрэнБ.БатжаргалД.Соёлмаа,199980,Улаанбаатар Баянзүрх 18-р хороо Манлайбаатар Дамдинсүрэнгийн гудамж 25/3 барилга 501 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ШАТТЛЕ ББСБ ХХК,1/419,10/21/2014 12:00:00 AM,366,5435978,9011266053,Н.Лхагвабаатар,199981,Улаанбаатар Баянгол 14-р хороо Хасбаатарын гудамж 16/2-р байр 210,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Итгэлцлийн үйлчилгээ,  Хөрөнгө оруулалт, санхүүгийн чиглэлээр зөвлөгөө, мэдээлэл өгөх",МИКРОКРЕДИТ ББСБ ХХК,1/414,10/21/2014 12:00:00 AM,361,5877997,9011506001,Г.Булганчимэг,199815,Улаанбаатар Сүхбаатар 1-р хороо Энхтайваны өргөн чөлөө 17- барилга буюу &quot;Блюскай Тауэр&quot; 1104,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,АХАН ДҮҮСИЙН ИТГЭЛ ББСБ ХХК,1/413,10/8/2014 12:00:00 AM,344,3560414,9011507094,Б.ДэжидмааД.Энхтайван,199978,Улаанбаатар Баянзүрх 3-р хороо Токиогийн гудамж 21 байр 1304,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл",ВЕСТЕРН КРЕДИТ ББСБ ХХК,1/406,9/17/2014 12:00:00 AM,313,4077741,1611006138,Д.Баярсайхан,199974,"Ховд Жаргалант 1-р баг, Алагтолгой Жаргалант багийн төв гудамжны, Ялгуун төв байр 2 давхарт",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,ХААНМОНГОЛ ИНВЕСТ ББСБ ХХК,1/407,9/17/2014 12:00:00 AM,314,5493358,9911295101,Т.Ганбаатар,199975,Улаанбаатар Сүхбаатар 8-р хороо Бээжингийн гудамж Жиби плаза 501 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ГРИЙН ИНВЕСТМЕНТ ББСБ&quot; ХХК,ТЗ 101/400,9/17/2014 12:00:00 AM,307,5753082,9015003021,Б.Пүрэвмаа,199970,Улаанбаатар Сүхбаатар 8-р хороо Бага тойоруу 36-2 601,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,МӨНХӨД УНДРАХ ФИНАНС ББСБ ХХК,1/408,9/17/2014 12:00:00 AM,315,5866685,9011491146,Б.Золжаргал,199976,Улаанбаатар Хан-Уул 15-р хороо Стадион Оргил Махатма Ганди 28 5001,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ЧИМБУМ АКТИВ ББСБ ХХК,ТЗ 101/405,9/17/2014 12:00:00 AM,312,4264738,1911017086,Н.ОтгончимэгЧ.Кандойжав,199973,Дархан-Уул Дархан 12-р баг  14-р байр ,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Итгэлцлийн үйлчилгээ,  Итгэлцлийн үйлчилгээ",ЦЭГЦХӨРӨНГӨ ББСБ ХХК,ТЗ 101/412,9/17/2014 12:00:00 AM,319,5654513,9011372126,Г.Санжмятав,199825,Улаанбаатар Сонгинохайрхан 32-р хороо Олон улсын худалдаа ложистикийн төв  ,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",МӨНХ НОГООН КРЕДИТ ББСБ ХХК,ТЗ 101/404,9/17/2014 12:00:00 AM,311,5823919,9011466052,Э.Жамбалдорж,199972,Улаанбаатар Сүхбаатар 12-р хороо  Хангайн 19 байр 707,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл,  Итгэлцлийн үйлчилгээ,  Төлбөрийн баталгаа гаргах,  Факторингийн үйлчилгээ,  Хөрөнгө оруулалт, санхүүгийн чиглэлээр зөвлөгөө, мэдээлэл өгөх",СИ И СИ ИНВЕСТМЕНТ ББСБ ХХК,1/399,8/27/2014 12:00:00 AM,304,5765919,9011443016,Б.Азжаргал,199779,Улаанбаатар Сүхбаатар 1-р хороо олимпийн  Нью хоризонс оффис 7 давхар 702 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл,  Итгэлцлийн үйлчилгээ,  Төлбөрийн баталгаа гаргах,  Факторингийн үйлчилгээ,  Хөрөнгө оруулалт, санхүүгийн чиглэлээр зөвлөгөө, мэдээлэл өгөх",СИ И СИ ИНВЕСТМЕНТ ББСБ ХХК,1/399,8/27/2014 12:00:00 AM,304,5765919,9011443016,Б.Азжаргал,199779,Улаанбаатар Хан-Уул 15-р хороо Их Монгол улсын гудамж Стадион Оргил-22 3 давхарт,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;СИТИ ПАРТНЕРС ББСБ&quot; ХХК,ТЗ 101/398,8/27/2014 12:00:00 AM,297,5238102,9015003012,,199969,"Улаанбаатар Сүхбаатар 3-р хороо 5-р хороолол, 40 51",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;СИТИ ПАРТНЕРС ББСБ&quot; ХХК,ТЗ 101/398,8/27/2014 12:00:00 AM,297,5238102,9015003012,,199969,Улаанбаатар Сүхбаатар 3-р хороо сөүлийн 40 51,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ЭЙ АЙ ПИ ББСБ ХХК,ТЗ 101/397,8/26/2014 12:00:00 AM,296,5861209,9011494047,Т.Мөнхжаргал,199968,"Улаанбаатар Баянзүрх 26-р хороо , Олимп хотхон, 102 185",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Цахим төлбөр тооцоо, мөнгөн гуйвуулгын үйлчилгээ",ООРЦОГИЙН ХӨНДИЙ ББСБ ХХК,1/394,8/6/2014 12:00:00 AM,283,5272165,9011176023,Ц.Отгонболд,199613,"Улаанбаатар Чингэлтэй 2-р хороо Төмөрчний гудамж, 8-р байр, М 1-р давхар, 11-р павильон",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ИТГЭЛ БИЗНЕС АРГУМЕНТ ББСБ ХХК,1/393,8/6/2014 12:00:00 AM,282,5118468,901185018,Ц.Алтанчимэг,199966,Улаанбаатар Сүхбаатар 5-р хороо Үндсэн хуулийн гудамж 4/2 Таван өндөр төв Ай блок 2 давхарт,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,Цэнкредит ББСБ,1/395,8/6/2014 12:00:00 AM,284,5849179,9015003010,Б.ЦэвээнсүрэнТ.Ариунжаргал,199967,"Улаанбаатар Хан-Уул 15-р хороо Стадион Оргил /17011/ Махатма Гандигийн  гудамж, МSN building, 302 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;МАНГО КАПИТАЛ ББСБ&quot; ХХК,1/388,7/7/2014 12:00:00 AM,256,5079144,9011075132,Б.Ичинхорлоо,199964,Улаанбаатар Чингэлтэй 4-р хороо  Макс тауэр 206 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЭВТКАПИТАЛ ББСБ&quot; ХХК,1/386,6/25/2014 12:00:00 AM,223,5778476,9011452003,,199963,Улаанбаатар Чингэлтэй 3-р хороо 40 50  мянгат 15172 Энхтайвны өргөн чөлөө гудамж 54 1605 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Гадаад валютын арилжаа,  Зээл,  Факторингийн үйлчилгээ",&quot;ЗӨВ СТАТУС ФИНАНС ББСБ&quot; ХХК,ТЗ 101/372,6/11/2014 12:00:00 AM,195,5564735,9015005050,Б.Мөнхдэлгэр,199954,Улаанбаатар Сүхбаатар 1-р хороо Чингисийн өргөн чөлөө 8-1 Гурван гал оффис центр 4 давхар 402 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;ЕВРО ОД ФИНАНС ББСБ&quot; ХХК,ТЗ 101/378,6/11/2014 12:00:00 AM,186,5779804,9011452029,Д.Нямсүрэн,199606,"Улаанбаатар Чингэлтэй 3-р хороо  Их найман шарга худалдааны төв, 2-р давхар",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;ҮЙЗЭНМАНХАН ББСБ&quot; ХХК,ТЗ 101/373,6/11/2014 12:00:00 AM,181,5769051,9011403086,Д.Мэндсайхан,199612,"Улаанбаатар Чингэлтэй 2-р хороо Төмөрчний гудамж, Найман шарга байр, 2-р давхар, 7 тоот.",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Зээл,  Хөрөнгө оруулалт, санхүүгийн чиглэлээр зөвлөгөө, мэдээлэл өгөх,  Цахим төлбөр тооцоо, мөнгөн гуйвуулгын үйлчилгээ",&quot;МӨНГӨНБУУДАЙ ББСБ&quot; ХХК,1/371,6/11/2014 12:00:00 AM,321,5778522,9011451042,С.Дэмбэрэл,199777,Улаанбаатар Хан-Уул 13-р хороо Түргэний гол 5б 407,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ГЛОБАЛ ДЕВЕЛОПМЕНТ ПАРТНЕРС ББСБ&quot; ХХК,1/375,6/11/2014 12:00:00 AM,193,5721679,9011416123,Н.Баасандорж,199956,Улаанбаатар Баянгол 4-р хороо П.Жасрай 24/1 4 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЛОТУСФИНАНС ББСБ&quot; ХХК,1/374,6/11/2014 12:00:00 AM,180,5833418,9019077106,Ц.Мөнхжаргал,199955,Улаанбаатар Хан-Уул 15-р хороо Махатма ганди 33-р байр 408 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;НЭЙШНЛ КАПИТАЛ ГРУПП ББСБ&quot; ХХК,ТЗ 101/376,6/11/2014 12:00:00 AM,185,5773725,9015002147,Ө.ДАВААСҮРЭН,199957,Улаанбаатар Сонгинохайрхан 13-р хороо  8-р байр 328,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;РИЧКАПИТАЛ ИНВЕСТМЕНТ ББСБ&quot; ХХК,1/381,6/11/2014 12:00:00 AM,182,5819806,9011473005,С.Мөнхжаргал,199960,"Улаанбаатар Сонгинохайрхан 32-р хороо Олон улсын худалдаа логистикийн төв Автоком центр, Б блок 202 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЭЛ ЭС ФИНАНС ББСБ&quot; ХХК,1/379,6/11/2014 12:00:00 AM,190,3747468,1311010135,Б.Болд,199959,Улаанбаатар Сүхбаатар 1-р хороо Элчингийн гудамж-14 Шүрэн барилга 2 давхар-9 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ҮНДЭСНИЙ БАЯЛАГ ББСБ&quot; ХХК,1/377,6/11/2014 12:00:00 AM,184,5001226,9011003028,С.БУДРАГЧАА,199958,"Улаанбаатар Сүхбаатар 8-р хороо 11-р хороолол, Болгарь гудамж 27 байр 603 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",&quot;ХЭРЛЭН ОНОН ТУУЛ ББСБ&quot; ХХК,1/384,6/11/2014 12:00:00 AM,188,5641594,9019071037,Б.БатхуягБ.Пүрэвбаатар,199740,"Улаанбаатар Чингэлтэй 5-р хороо  Оранж плаза төвийн 5 давхарт, 502",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ИХГИФТ ФИНАНС ББСБ&quot; ХХК,1/366,5/21/2014 12:00:00 AM,164,5831164,9011478071,Б.Анхилгарав,199951,Улаанбаатар Сүхбаатар 7-р хороо Их тойруу гудамж 87/1 Эвергүүд барилга 503,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;МИРАЙКАПИТАЛ ББСБ&quot; ХХК,1/370,5/21/2014 12:00:00 AM,168,5818281,9011470093,Д.Одонзориг,199953,"Улаанбаатар Баянзүрх 10-р хороо Амгалан дахь ТЗ-ын, Дангийн 1 1",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ХАШ ФИНАНС ББСБ&quot; ХХК,ТЗ 101/368,5/21/2014 12:00:00 AM,165,5828066,9011417020,Б.Чинзориг,199952,Улаанбаатар Баянгол 3-р хороо Дунд гол гудамж 54/1-р үйлчилгээний барилга 3 давхар 302 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Төлбөрийн баталгаа гаргах,  Хөрөнгө оруулалт, санхүүгийн чиглэлээр зөвлөгөө, мэдээлэл өгөх",&quot;БИДД ББСБ&quot; ХХК,1/367,5/21/2014 12:00:00 AM,163,2672138,9011433024,С.Ишцэдэн,199766,"Төв Зуунмод 1-р баг, Номт Бодоогийн 3 гудамж 100 303",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",&quot;ӨСӨХ АРВАЙ ББСБ&quot; ХХК,1/363,5/7/2014 12:00:00 AM,154,5802059,9011462024,Н.ӨнөржаргалП.Ганчимэг,199799,Улаанбаатар Хан-Уул 2-р хороо о Вангийн гудамж 6В байр 208,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;САЙРЕД ББСБ&quot; ХХК,1/360,4/23/2014 12:00:00 AM,141,2775921,9011067149,Н.Мөнхцэцэг,199611,"Улаанбаатар Чингэлтэй 2-р хороо Төмөрчний гудамж, Үйлчилгээний төв, 1р давхарт,",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;САРАНФИНАНС ББСБ&quot; ХХК,1/362,4/23/2014 12:00:00 AM,143,5770068,9011443101,,199950,Улаанбаатар Сүхбаатар 1-р хороо Чингисийн өргөн чөлөө Гурван гал оффис центр 503,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ТУНАМАЛ КАПИТАЛ ББСБ&quot; ХХК,ТЗ 101/354,4/23/2014 12:00:00 AM,140,5795044,9015002133,О.Болормаа,199946,   Дундгол гудамж 106 байр 202 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ТЭНГЭР АЗ ИНВЕСТ ББСБ&quot; ХХК,1/355,4/23/2014 12:00:00 AM,137,5776953,9011451010,Д.Батцэцэг,199947,"Улаанбаатар Баянзүрх 25-р хороо Нарны зам, 152-р байрны өргөтгөл 00",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЭМ ЭЙ ЭФ ББСБ&quot; ХХК,1/357,4/23/2014 12:00:00 AM,136,5617375,9019070018,Д.Сандагдорж,199948,"Улаанбаатар Баянгол 5-р хороо ЭТӨЧ-38 &quot;Олд чех&quot; төв 4 давхар, 401",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Итгэлцлийн үйлчилгээ",Энт кредит инвестмент,1/358,4/23/2014 12:00:00 AM,139,5727863,9011423058,Г.Нямсүрэн,199949,"Улаанбаатар Баянгол 3-р хороо Үйлдвэрийн төвийн бүс, Дунд гол гудамж 106 Монгол 99 төв 1203",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",&quot;ПИКСЕЛ ФИНАНС&quot; ХХК,1/359,4/23/2014 12:00:00 AM,142,5764408,9011442076,Б.Эрдэнэбилэг,199728,"Хэнтий Хэрлэн 5-р баг, Өндөрхаан  3-р байр хагас подвол",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;НБМ ФИНАНС ББСБ&quot; ХХК,1/353,4/9/2014 12:00:00 AM,122,5790883,9011445092,Ш.Доржханд,199945,Улаанбаатар Баянгол 3-р хороо 2-р хороолол  70-37 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;СОНИНШИЙДЭЛ КРЕДИТ ББСБ&quot; ХХК,1/350,4/9/2014 12:00:00 AM,121,3864871,1415001006,Ч.Оргил,199943,"Төв Зуунмод 1-р баг, Номт Тээвэрчдийн гудамж Ундрам төв ХХК байр ",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл,  Итгэлцлийн үйлчилгээ,  Төлбөрийн баталгаа гаргах",&quot;МАГНА ПРОФИТ ЭНД ИНВЕСТМЕНТ ББСБ&quot; ХХК,ТЗ 101/625,3/26/2014 12:00:00 AM,100,5574935,9011337096,Б.Чинбодь,199824,"Улаанбаатар Сонгинохайрхан 13-р хороо Солонго-49 байр, 7 давхар, 702 тоот Солонго-49 байр, 7 давхар, 702 тоот 702",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ГУРВАН ТИТЭМ ББСБ&quot; ХХК,1/343,3/26/2014 12:00:00 AM,104,2609762,9911455059,С.ШинэбаатарЦ.Гэрэлтуяа,199939,"Улаанбаатар Баянзүрх 18-р хороо 13-р хороолол, 7/1-р байр, 1-р давхарт",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ММ ФИНАНС ББСБ&quot; ХХК,1/349,3/26/2014 12:00:00 AM,102,5766656,9011435150,,199942,"Улаанбаатар Баянгол 4-р хороо  &quot;Келсо&quot; төв, 304",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;НАРНЫ ХӨТӨЧ ББСБ&quot; ХХК,ТЗ 101/344,3/26/2014 12:00:00 AM,105,3747182,1311010123,Ц.Болортуяа,199940,"Сэлэнгэ Мандал 7-р баг, Минжийнхангай Минжийнхангай, &quot;Нарны өртөө&quot; плаза, 509",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЦОГЗОЛФИНАНС ББСБ&quot; ХХК,1/347,3/26/2014 12:00:00 AM,99,5767997,9011444029,Ч.Цэрэндолгор,199941,"Улаанбаатар Чингэлтэй 3-р хороо  Пийс тауэр, 7 давхар, 704",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
